[TRAIN] ⚡ 复用 K-mer 缓存: kmer_cache_fold3_train.pt
[VAL] ⚡ 复用 K-mer 缓存: kmer_cache_fold3_val.pt

============================================================
🚀 深度学习基线（晚期融合）
   细胞系: MCF7 | Fold: 3 | Device: cuda:3
   Train: 164,743  Val: 41,942
   消融对比: 无靶向池化 | 无正交剥离 | 无对比学习
============================================================

Ep 01 | Loss: 0.6380 | VAL_AUC: 0.7718 | PRC: 0.7616 | F1: 0.7002
Ep 20 | Loss: 0.4516 | VAL_AUC: 0.8690 | PRC: 0.8632 | F1: 0.7908
Ep 21 | Loss: 0.4497 | VAL_AUC: 0.8676 | PRC: 0.8619 | F1: 0.7794
Ep 22 | Loss: 0.4494 | VAL_AUC: 0.8689 | PRC: 0.8630 | F1: 0.7879
Ep 23 | Loss: 0.4476 | VAL_AUC: 0.8701 | PRC: 0.8652 | F1: 0.7837
Ep 24 | Loss: 0.4461 | VAL_AUC: 0.8711 | PRC: 0.8647 | F1: 0.7889
Ep 25 | Loss: 0.4452 | VAL_AUC: 0.8698 | PRC: 0.8632 | F1: 0.7757
Ep 26 | Loss: 0.4440 | VAL_AUC: 0.8715 | PRC: 0.8664 | F1: 0.7878
Ep 27 | Loss: 0.4414 | VAL_AUC: 0.8712 | PRC: 0.8647 | F1: 0.7906
Ep 28 | Loss: 0.4403 | VAL_AUC: 0.8741 | PRC: 0.8683 | F1: 0.7901
Ep 29 | Loss: 0.4387 | VAL_AUC: 0.8732 | PRC: 0.8665 | F1: 0.7973
Ep 30 | Loss: 0.4358 | VAL_AUC: 0.8748 | PRC: 0.8672 | F1: 0.7903
Ep 31 | Loss: 0.4345 | VAL_AUC: 0.8753 | PRC: 0.8686 | F1: 0.7880
Ep 32 | Loss: 0.4328 | VAL_AUC: 0.8772 | PRC: 0.8714 | F1: 0.7967
Ep 33 | Loss: 0.4310 | VAL_AUC: 0.8766 | PRC: 0.8704 | F1: 0.8037
Ep 34 | Loss: 0.4289 | VAL_AUC: 0.8768 | PRC: 0.8705 | F1: 0.7965
Ep 35 | Loss: 0.4277 | VAL_AUC: 0.8772 | PRC: 0.8704 | F1: 0.7956
Ep 36 | Loss: 0.4254 | VAL_AUC: 0.8782 | PRC: 0.8717 | F1: 0.7992
Ep 37 | Loss: 0.4243 | VAL_AUC: 0.8778 | PRC: 0.8704 | F1: 0.8009
Ep 38 | Loss: 0.4236 | VAL_AUC: 0.8798 | PRC: 0.8743 | F1: 0.8045
Ep 39 | Loss: 0.4208 | VAL_AUC: 0.8801 | PRC: 0.8749 | F1: 0.8010
Ep 40 | Loss: 0.4194 | VAL_AUC: 0.8808 | PRC: 0.8745 | F1: 0.7982
Ep 41 | Loss: 0.4182 | VAL_AUC: 0.8810 | PRC: 0.8751 | F1: 0.8055
Ep 42 | Loss: 0.4172 | VAL_AUC: 0.8800 | PRC: 0.8739 | F1: 0.8024
Ep 43 | Loss: 0.4149 | VAL_AUC: 0.8801 | PRC: 0.8740 | F1: 0.8020
Ep 44 | Loss: 0.4154 | VAL_AUC: 0.8810 | PRC: 0.8745 | F1: 0.8034
Ep 45 | Loss: 0.4141 | VAL_AUC: 0.8791 | PRC: 0.8733 | F1: 0.7998
Ep 46 | Loss: 0.4049 | VAL_AUC: 0.8821 | PRC: 0.8763 | F1: 0.8013
Ep 47 | Loss: 0.4023 | VAL_AUC: 0.8818 | PRC: 0.8755 | F1: 0.8062
Ep 48 | Loss: 0.4015 | VAL_AUC: 0.8825 | PRC: 0.8772 | F1: 0.8002
Ep 49 | Loss: 0.4012 | VAL_AUC: 0.8820 | PRC: 0.8756 | F1: 0.8048
Ep 50 | Loss: 0.3996 | VAL_AUC: 0.8831 | PRC: 0.8771 | F1: 0.8023

✅ Fold 3 完成 | Best VAL_AUC: 0.8831
