[TRAIN] ⚡ K-mer 缓存: kmer_cache_fold3_train.pt
[VAL] ⚡ K-mer 缓存: kmer_cache_fold3_val.pt

========================================================================
  OperatorMoE | ablation=no_moe
  operator_rank=8 | num_experts=4
  gene_max_len=1000 | warmup=5ep
Ep 35 [lr=2.00e-04] | L:0.443 (BCE:0.442 REG:0.0014 LB:0.0000) | VAL_AUC:0.8597 PRC:0.8476 F1:0.7786
Ep 36 [lr=2.00e-04] | L:0.441 (BCE:0.440 REG:0.0015 LB:0.0000) | VAL_AUC:0.8609 PRC:0.8518 F1:0.7759
Ep 37 [lr=2.00e-04] | L:0.440 (BCE:0.439 REG:0.0014 LB:0.0000) | VAL_AUC:0.8607 PRC:0.8491 F1:0.7752
Ep 38 [lr=2.00e-04] | L:0.436 (BCE:0.435 REG:0.0014 LB:0.0000) | VAL_AUC:0.8624 PRC:0.8525 F1:0.7748
Ep 39 [lr=2.00e-04] | L:0.434 (BCE:0.433 REG:0.0015 LB:0.0000) | VAL_AUC:0.8616 PRC:0.8520 F1:0.7784
Ep 40 [lr=2.00e-04] | L:0.433 (BCE:0.432 REG:0.0014 LB:0.0000) | VAL_AUC:0.8633 PRC:0.8531 F1:0.7797
Ep 41 [lr=2.00e-04] | L:0.430 (BCE:0.428 REG:0.0015 LB:0.0000) | VAL_AUC:0.8608 PRC:0.8498 F1:0.7793
Ep 42 [lr=2.00e-04] | L:0.429 (BCE:0.428 REG:0.0014 LB:0.0000) | VAL_AUC:0.8630 PRC:0.8529 F1:0.7801
Ep 43 [lr=2.00e-04] | L:0.427 (BCE:0.426 REG:0.0015 LB:0.0000) | VAL_AUC:0.8637 PRC:0.8537 F1:0.7756
Ep 44 [lr=2.00e-04] | L:0.425 (BCE:0.423 REG:0.0015 LB:0.0000) | VAL_AUC:0.8630 PRC:0.8519 F1:0.7749
Ep 45 [lr=2.00e-04] | L:0.422 (BCE:0.421 REG:0.0014 LB:0.0000) | VAL_AUC:0.8639 PRC:0.8537 F1:0.7778
Ep 46 [lr=2.00e-04] | L:0.421 (BCE:0.419 REG:0.0015 LB:0.0000) | VAL_AUC:0.8628 PRC:0.8521 F1:0.7772
Ep 47 [lr=2.00e-04] | L:0.419 (BCE:0.418 REG:0.0014 LB:0.0000) | VAL_AUC:0.8634 PRC:0.8535 F1:0.7760
Ep 48 [lr=2.00e-04] | L:0.416 (BCE:0.415 REG:0.0014 LB:0.0000) | VAL_AUC:0.8635 PRC:0.8532 F1:0.7761
Ep 49 [lr=1.00e-04] | L:0.417 (BCE:0.415 REG:0.0015 LB:0.0000) | VAL_AUC:0.8634 PRC:0.8529 F1:0.7798
Ep 50 [lr=1.00e-04] | L:0.405 (BCE:0.404 REG:0.0014 LB:0.0000) | VAL_AUC:0.8658 PRC:0.8564 F1:0.7794
Ep 51 [lr=1.00e-04] | L:0.402 (BCE:0.401 REG:0.0014 LB:0.0000) | VAL_AUC:0.8653 PRC:0.8562 F1:0.7789
Ep 52 [lr=1.00e-04] | L:0.402 (BCE:0.400 REG:0.0014 LB:0.0000) | VAL_AUC:0.8656 PRC:0.8567 F1:0.7786
Ep 53 [lr=1.00e-04] | L:0.400 (BCE:0.398 REG:0.0014 LB:0.0000) | VAL_AUC:0.8657 PRC:0.8560 F1:0.7795
Ep 54 [lr=1.00e-04] | L:0.400 (BCE:0.399 REG:0.0014 LB:0.0000) | VAL_AUC:0.8662 PRC:0.8569 F1:0.7832
Ep 55 [lr=1.00e-04] | L:0.398 (BCE:0.396 REG:0.0014 LB:0.0000) | VAL_AUC:0.8649 PRC:0.8562 F1:0.7780
Ep 56 [lr=1.00e-04] | L:0.396 (BCE:0.395 REG:0.0014 LB:0.0000) | VAL_AUC:0.8655 PRC:0.8558 F1:0.7787
Ep 57 [lr=1.00e-04] | L:0.394 (BCE:0.393 REG:0.0014 LB:0.0000) | VAL_AUC:0.8654 PRC:0.8552 F1:0.7792
Ep 58 [lr=5.00e-05] | L:0.394 (BCE:0.392 REG:0.0014 LB:0.0000) | VAL_AUC:0.8646 PRC:0.8541 F1:0.7753
Ep 59 [lr=5.00e-05] | L:0.389 (BCE:0.387 REG:0.0014 LB:0.0000) | VAL_AUC:0.8655 PRC:0.8557 F1:0.7794
Ep 60 [lr=5.00e-05] | L:0.387 (BCE:0.386 REG:0.0014 LB:0.0000) | VAL_AUC:0.8655 PRC:0.8556 F1:0.7798
Ep 61 [lr=5.00e-05] | L:0.386 (BCE:0.385 REG:0.0014 LB:0.0000) | VAL_AUC:0.8659 PRC:0.8566 F1:0.7800
Ep 62 [lr=2.50e-05] | L:0.386 (BCE:0.385 REG:0.0014 LB:0.0000) | VAL_AUC:0.8659 PRC:0.8560 F1:0.7800
Ep 63 [lr=2.50e-05] | L:0.382 (BCE:0.381 REG:0.0014 LB:0.0000) | VAL_AUC:0.8656 PRC:0.8558 F1:0.7804
Ep 64 [lr=2.50e-05] | L:0.382 (BCE:0.381 REG:0.0014 LB:0.0000) | VAL_AUC:0.8659 PRC:0.8560 F1:0.7822
Early stop at epoch 64

最优 AUC: 0.8662  模型: results_operator_moe/A549/no_moe_r8_k4_Fold3_5fold.pt
