[TRAIN] ⚡ K-mer 缓存: kmer_cache_fold2_train.pt
[VAL] ⚡ K-mer 缓存: kmer_cache_fold2_val.pt

========================================================================
  OperatorMoE | ablation=no_moe
  operator_rank=8 | num_experts=4
  gene_max_len=1000 | warmup=5ep
Ep 18 [lr=2.00e-04] | L:0.555 (BCE:0.554 REG:0.0015 LB:0.0000) | VAL_AUC:0.7875 PRC:0.7745 F1:0.7141
Ep 19 [lr=2.00e-04] | L:0.552 (BCE:0.550 REG:0.0015 LB:0.0000) | VAL_AUC:0.7901 PRC:0.7792 F1:0.7062
Ep 20 [lr=2.00e-04] | L:0.549 (BCE:0.548 REG:0.0014 LB:0.0000) | VAL_AUC:0.7905 PRC:0.7788 F1:0.7044
Ep 21 [lr=2.00e-04] | L:0.545 (BCE:0.544 REG:0.0015 LB:0.0000) | VAL_AUC:0.7930 PRC:0.7809 F1:0.7136
Ep 22 [lr=2.00e-04] | L:0.543 (BCE:0.542 REG:0.0014 LB:0.0000) | VAL_AUC:0.7952 PRC:0.7832 F1:0.7247
Ep 23 [lr=2.00e-04] | L:0.540 (BCE:0.539 REG:0.0014 LB:0.0000) | VAL_AUC:0.7981 PRC:0.7862 F1:0.7258
Ep 24 [lr=2.00e-04] | L:0.537 (BCE:0.535 REG:0.0014 LB:0.0000) | VAL_AUC:0.7993 PRC:0.7876 F1:0.7205
Ep 25 [lr=2.00e-04] | L:0.534 (BCE:0.533 REG:0.0014 LB:0.0000) | VAL_AUC:0.7996 PRC:0.7858 F1:0.7210
Ep 26 [lr=2.00e-04] | L:0.531 (BCE:0.530 REG:0.0014 LB:0.0000) | VAL_AUC:0.8013 PRC:0.7890 F1:0.7194
Ep 27 [lr=2.00e-04] | L:0.527 (BCE:0.526 REG:0.0014 LB:0.0000) | VAL_AUC:0.8029 PRC:0.7906 F1:0.7201
Ep 28 [lr=2.00e-04] | L:0.525 (BCE:0.523 REG:0.0014 LB:0.0000) | VAL_AUC:0.8065 PRC:0.7940 F1:0.7298
Ep 29 [lr=2.00e-04] | L:0.522 (BCE:0.521 REG:0.0014 LB:0.0000) | VAL_AUC:0.8061 PRC:0.7934 F1:0.7337
Ep 30 [lr=2.00e-04] | L:0.519 (BCE:0.517 REG:0.0014 LB:0.0000) | VAL_AUC:0.8065 PRC:0.7944 F1:0.7284
Ep 31 [lr=2.00e-04] | L:0.515 (BCE:0.514 REG:0.0014 LB:0.0000) | VAL_AUC:0.8072 PRC:0.7938 F1:0.7329
Ep 32 [lr=2.00e-04] | L:0.512 (BCE:0.510 REG:0.0014 LB:0.0000) | VAL_AUC:0.8081 PRC:0.7955 F1:0.7318
Ep 33 [lr=2.00e-04] | L:0.511 (BCE:0.509 REG:0.0014 LB:0.0000) | VAL_AUC:0.8110 PRC:0.7984 F1:0.7317
Ep 34 [lr=2.00e-04] | L:0.507 (BCE:0.506 REG:0.0014 LB:0.0000) | VAL_AUC:0.8107 PRC:0.7990 F1:0.7274
Ep 35 [lr=2.00e-04] | L:0.505 (BCE:0.503 REG:0.0014 LB:0.0000) | VAL_AUC:0.8112 PRC:0.7991 F1:0.7302
Ep 36 [lr=2.00e-04] | L:0.501 (BCE:0.500 REG:0.0014 LB:0.0000) | VAL_AUC:0.8106 PRC:0.7986 F1:0.7341
Ep 37 [lr=2.00e-04] | L:0.498 (BCE:0.497 REG:0.0014 LB:0.0000) | VAL_AUC:0.8132 PRC:0.8025 F1:0.7330
Ep 38 [lr=2.00e-04] | L:0.495 (BCE:0.494 REG:0.0014 LB:0.0000) | VAL_AUC:0.8132 PRC:0.8019 F1:0.7415
Ep 39 [lr=2.00e-04] | L:0.494 (BCE:0.492 REG:0.0015 LB:0.0000) | VAL_AUC:0.8121 PRC:0.8011 F1:0.7354
Ep 40 [lr=2.00e-04] | L:0.491 (BCE:0.490 REG:0.0014 LB:0.0000) | VAL_AUC:0.8134 PRC:0.8007 F1:0.7302
Ep 41 [lr=2.00e-04] | L:0.489 (BCE:0.487 REG:0.0014 LB:0.0000) | VAL_AUC:0.8131 PRC:0.8007 F1:0.7326
Ep 42 [lr=2.00e-04] | L:0.485 (BCE:0.483 REG:0.0015 LB:0.0000) | VAL_AUC:0.8136 PRC:0.8014 F1:0.7421
Ep 43 [lr=2.00e-04] | L:0.482 (BCE:0.480 REG:0.0015 LB:0.0000) | VAL_AUC:0.8142 PRC:0.8030 F1:0.7313
Ep 44 [lr=2.00e-04] | L:0.479 (BCE:0.478 REG:0.0015 LB:0.0000) | VAL_AUC:0.8143 PRC:0.8013 F1:0.7398
Ep 45 [lr=2.00e-04] | L:0.478 (BCE:0.477 REG:0.0015 LB:0.0000) | VAL_AUC:0.8159 PRC:0.8043 F1:0.7359
Ep 46 [lr=2.00e-04] | L:0.474 (BCE:0.473 REG:0.0015 LB:0.0000) | VAL_AUC:0.8143 PRC:0.8032 F1:0.7349
Ep 47 [lr=2.00e-04] | L:0.472 (BCE:0.470 REG:0.0015 LB:0.0000) | VAL_AUC:0.8165 PRC:0.8044 F1:0.7252
Ep 48 [lr=2.00e-04] | L:0.470 (BCE:0.468 REG:0.0015 LB:0.0000) | VAL_AUC:0.8118 PRC:0.7998 F1:0.7343
Ep 49 [lr=2.00e-04] | L:0.467 (BCE:0.465 REG:0.0015 LB:0.0000) | VAL_AUC:0.8156 PRC:0.8050 F1:0.7330
Ep 50 [lr=2.00e-04] | L:0.464 (BCE:0.462 REG:0.0015 LB:0.0000) | VAL_AUC:0.8136 PRC:0.8006 F1:0.7366
Ep 51 [lr=2.00e-04] | L:0.461 (BCE:0.460 REG:0.0015 LB:0.0000) | VAL_AUC:0.8168 PRC:0.8036 F1:0.7380
Ep 52 [lr=2.00e-04] | L:0.459 (BCE:0.457 REG:0.0015 LB:0.0000) | VAL_AUC:0.8158 PRC:0.8036 F1:0.7396
Ep 53 [lr=2.00e-04] | L:0.457 (BCE:0.456 REG:0.0015 LB:0.0000) | VAL_AUC:0.8155 PRC:0.8047 F1:0.7321
Ep 54 [lr=2.00e-04] | L:0.454 (BCE:0.453 REG:0.0015 LB:0.0000) | VAL_AUC:0.8158 PRC:0.8041 F1:0.7379
Ep 55 [lr=1.00e-04] | L:0.453 (BCE:0.451 REG:0.0015 LB:0.0000) | VAL_AUC:0.8130 PRC:0.8005 F1:0.7298
Ep 56 [lr=1.00e-04] | L:0.441 (BCE:0.440 REG:0.0015 LB:0.0000) | VAL_AUC:0.8160 PRC:0.8030 F1:0.7386
Ep 57 [lr=1.00e-04] | L:0.437 (BCE:0.436 REG:0.0016 LB:0.0000) | VAL_AUC:0.8158 PRC:0.8038 F1:0.7332
Ep 58 [lr=1.00e-04] | L:0.436 (BCE:0.434 REG:0.0016 LB:0.0000) | VAL_AUC:0.8167 PRC:0.8037 F1:0.7412
Ep 59 [lr=5.00e-05] | L:0.434 (BCE:0.433 REG:0.0016 LB:0.0000) | VAL_AUC:0.8160 PRC:0.8033 F1:0.7378
Ep 60 [lr=5.00e-05] | L:0.428 (BCE:0.426 REG:0.0016 LB:0.0000) | VAL_AUC:0.8161 PRC:0.8034 F1:0.7389
Ep 61 [lr=5.00e-05] | L:0.425 (BCE:0.423 REG:0.0016 LB:0.0000) | VAL_AUC:0.8161 PRC:0.8038 F1:0.7379
Early stop at epoch 61

最优 AUC: 0.8168  模型: results_operator_moe/VCAP/no_moe_r8_k4_Fold2_5fold.pt
