[TRAIN] ⚡ K-mer 缓存: kmer_cache_fold1_train.pt
[VAL] ⚡ K-mer 缓存: kmer_cache_fold1_val.pt

========================================================================
  OperatorMoE | ablation=no_moe
  operator_rank=8 | num_experts=4
  gene_max_len=1000 | warmup=5ep
Ep 33 [lr=2.00e-04] | L:0.524 (BCE:0.522 REG:0.0015 LB:0.0000) | VAL_AUC:0.8073 PRC:0.7969 F1:0.7293
Ep 34 [lr=2.00e-04] | L:0.521 (BCE:0.519 REG:0.0015 LB:0.0000) | VAL_AUC:0.8079 PRC:0.7963 F1:0.7374
Ep 35 [lr=2.00e-04] | L:0.518 (BCE:0.516 REG:0.0015 LB:0.0000) | VAL_AUC:0.8072 PRC:0.7949 F1:0.7290
Ep 36 [lr=2.00e-04] | L:0.515 (BCE:0.514 REG:0.0015 LB:0.0000) | VAL_AUC:0.8078 PRC:0.7960 F1:0.7359
Ep 37 [lr=2.00e-04] | L:0.512 (BCE:0.511 REG:0.0015 LB:0.0000) | VAL_AUC:0.8112 PRC:0.7987 F1:0.7368
Ep 38 [lr=2.00e-04] | L:0.508 (BCE:0.507 REG:0.0015 LB:0.0000) | VAL_AUC:0.8089 PRC:0.7963 F1:0.7365
Ep 39 [lr=2.00e-04] | L:0.505 (BCE:0.504 REG:0.0015 LB:0.0000) | VAL_AUC:0.8112 PRC:0.7990 F1:0.7345
Ep 40 [lr=2.00e-04] | L:0.502 (BCE:0.501 REG:0.0015 LB:0.0000) | VAL_AUC:0.8096 PRC:0.7988 F1:0.7329
Ep 41 [lr=2.00e-04] | L:0.500 (BCE:0.499 REG:0.0015 LB:0.0000) | VAL_AUC:0.8127 PRC:0.8006 F1:0.7362
Ep 42 [lr=2.00e-04] | L:0.498 (BCE:0.496 REG:0.0015 LB:0.0000) | VAL_AUC:0.8115 PRC:0.7992 F1:0.7357
Ep 43 [lr=2.00e-04] | L:0.495 (BCE:0.493 REG:0.0015 LB:0.0000) | VAL_AUC:0.8121 PRC:0.8016 F1:0.7344
Ep 44 [lr=2.00e-04] | L:0.492 (BCE:0.490 REG:0.0015 LB:0.0000) | VAL_AUC:0.8144 PRC:0.8019 F1:0.7382
Ep 45 [lr=2.00e-04] | L:0.490 (BCE:0.489 REG:0.0015 LB:0.0000) | VAL_AUC:0.8136 PRC:0.8015 F1:0.7279
Ep 46 [lr=2.00e-04] | L:0.487 (BCE:0.486 REG:0.0015 LB:0.0000) | VAL_AUC:0.8144 PRC:0.8021 F1:0.7391
Ep 47 [lr=2.00e-04] | L:0.485 (BCE:0.484 REG:0.0015 LB:0.0000) | VAL_AUC:0.8129 PRC:0.8006 F1:0.7269
Ep 48 [lr=1.00e-04] | L:0.483 (BCE:0.481 REG:0.0015 LB:0.0000) | VAL_AUC:0.8123 PRC:0.7995 F1:0.7346
Ep 49 [lr=1.00e-04] | L:0.472 (BCE:0.471 REG:0.0014 LB:0.0000) | VAL_AUC:0.8134 PRC:0.8014 F1:0.7385
Ep 50 [lr=1.00e-04] | L:0.470 (BCE:0.468 REG:0.0014 LB:0.0000) | VAL_AUC:0.8139 PRC:0.8007 F1:0.7371
Ep 51 [lr=1.00e-04] | L:0.469 (BCE:0.468 REG:0.0015 LB:0.0000) | VAL_AUC:0.8149 PRC:0.8025 F1:0.7358
Ep 52 [lr=1.00e-04] | L:0.466 (BCE:0.464 REG:0.0015 LB:0.0000) | VAL_AUC:0.8149 PRC:0.8027 F1:0.7411
Ep 53 [lr=1.00e-04] | L:0.465 (BCE:0.464 REG:0.0015 LB:0.0000) | VAL_AUC:0.8143 PRC:0.8020 F1:0.7399
Ep 54 [lr=1.00e-04] | L:0.463 (BCE:0.461 REG:0.0015 LB:0.0000) | VAL_AUC:0.8160 PRC:0.8038 F1:0.7374
Ep 55 [lr=1.00e-04] | L:0.461 (BCE:0.460 REG:0.0015 LB:0.0000) | VAL_AUC:0.8145 PRC:0.8017 F1:0.7387
Ep 56 [lr=1.00e-04] | L:0.461 (BCE:0.459 REG:0.0015 LB:0.0000) | VAL_AUC:0.8140 PRC:0.8009 F1:0.7391
Ep 57 [lr=1.00e-04] | L:0.458 (BCE:0.456 REG:0.0015 LB:0.0000) | VAL_AUC:0.8130 PRC:0.8006 F1:0.7376
Ep 58 [lr=5.00e-05] | L:0.457 (BCE:0.455 REG:0.0015 LB:0.0000) | VAL_AUC:0.8140 PRC:0.8008 F1:0.7316
Ep 59 [lr=5.00e-05] | L:0.453 (BCE:0.451 REG:0.0015 LB:0.0000) | VAL_AUC:0.8151 PRC:0.8024 F1:0.7380
Ep 60 [lr=5.00e-05] | L:0.451 (BCE:0.449 REG:0.0015 LB:0.0000) | VAL_AUC:0.8156 PRC:0.8026 F1:0.7425
Ep 61 [lr=5.00e-05] | L:0.450 (BCE:0.448 REG:0.0015 LB:0.0000) | VAL_AUC:0.8156 PRC:0.8031 F1:0.7384
Ep 62 [lr=2.50e-05] | L:0.448 (BCE:0.447 REG:0.0015 LB:0.0000) | VAL_AUC:0.8147 PRC:0.8008 F1:0.7341
Ep 63 [lr=2.50e-05] | L:0.446 (BCE:0.445 REG:0.0014 LB:0.0000) | VAL_AUC:0.8156 PRC:0.8023 F1:0.7389
Ep 64 [lr=2.50e-05] | L:0.444 (BCE:0.443 REG:0.0015 LB:0.0000) | VAL_AUC:0.8147 PRC:0.8013 F1:0.7386
Early stop at epoch 64

最优 AUC: 0.8160  模型: results_operator_moe/VCAP/no_moe_r8_k4_Fold1_5fold.pt
