[TRAIN] ⚡ K-mer 缓存: kmer_cache_fold4_train.pt
[VAL] ⚡ K-mer 缓存: kmer_cache_fold4_val.pt

========================================================================
  OperatorMoE | ablation=no_moe
  operator_rank=8 | num_experts=4
  gene_max_len=1000 | warmup=5ep
Ep 60 [lr=2.50e-05] | L:0.336 (BCE:0.335 REG:0.0015 LB:0.0000) | VAL_AUC:0.8932 PRC:0.8894 F1:0.8127
Ep 61 [lr=2.50e-05] | L:0.333 (BCE:0.332 REG:0.0015 LB:0.0000) | VAL_AUC:0.8934 PRC:0.8895 F1:0.8148
Ep 62 [lr=2.50e-05] | L:0.332 (BCE:0.330 REG:0.0015 LB:0.0000) | VAL_AUC:0.8937 PRC:0.8898 F1:0.8161
Ep 63 [lr=2.50e-05] | L:0.332 (BCE:0.331 REG:0.0015 LB:0.0000) | VAL_AUC:0.8930 PRC:0.8892 F1:0.8141
Ep 64 [lr=1.25e-05] | L:0.331 (BCE:0.330 REG:0.0015 LB:0.0000) | VAL_AUC:0.8936 PRC:0.8897 F1:0.8154
Ep 65 [lr=1.25e-05] | L:0.330 (BCE:0.328 REG:0.0015 LB:0.0000) | VAL_AUC:0.8933 PRC:0.8893 F1:0.8143
Ep 66 [lr=1.25e-05] | L:0.328 (BCE:0.327 REG:0.0015 LB:0.0000) | VAL_AUC:0.8934 PRC:0.8895 F1:0.8146
Early stop at epoch 66

最优 AUC: 0.8938  模型: results_operator_moe/MCF7/no_moe_r8_k4_Fold4_5fold.pt
